Time_dec Time_JD TSI[W.m2] Unc TSI_after_corr[W.m2] Unc_after_corr
2.015121149897330497e+03 2.457068000000000000e+06 1.361520521646934640e+03 6.952237499999999737e-02 1.361458644735427242e+03 7.443669925011656141e-02
2.015123887748117795e+03 2.457069000000000000e+06 1.361470308583563110e+03 7.054612500000000119e-02 1.361406190707698443e+03 7.553281500935675463e-02
2.015126625598904866e+03 2.457070000000000000e+06 1.361446715513474146e+03 7.129912500000000486e-02 1.361397564848351522e+03 7.633904227842427948e-02
2.015129363449691937e+03 2.457071000000000000e+06 1.361455561983565531e+03 7.089499999999999968e-02 1.361478013028113537e+03 7.590635091705387472e-02
2.015132101300479235e+03 2.457072000000000000e+06 1.361468688416588293e+03 6.989462500000000189e-02 1.361547894515910457e+03 7.483526246513698410e-02
2.015134839151266306e+03 2.457073000000000000e+06 1.361465940924716278e+03 6.839499999999999746e-02 1.361553967085026215e+03 7.322963355627194748e-02
2.015137577002053376e+03 2.457074000000000000e+06 1.361443841724761796e+03 6.780949999999999478e-02 1.361482921913048131e+03 7.260274635037682056e-02
2.015140314852840447e+03 2.457075000000000000e+06 1.361422351175985341e+03 6.650475000000000136e-02 1.361391491188820282e+03 7.120576755978473560e-02
2.015143052703627745e+03 2.457076000000000000e+06 1.361432366994911490e+03 6.786299999999999277e-02 1.361387019850237721e+03 7.266002810189754746e-02
2.015145790554414816e+03 2.457077000000000000e+06 1.361470155029958505e+03 6.805825000000000069e-02 1.361430910031788017e+03 7.286907972777462161e-02
2.015148528405201887e+03 2.457078000000000000e+06 1.361531588077604965e+03 6.676262500000000599e-02 1.361534495988510116e+03 7.148187095554939252e-02
2.015151266255988958e+03 2.457079000000000000e+06 1.361590166181426412e+03 6.783862499999999962e-02 1.361613659345521000e+03 7.263393010762993207e-02
2.015154004106776256e+03 2.457080000000000000e+06 1.361631710745411965e+03 6.780362500000000625e-02 1.361631565341152736e+03 7.259645606457899858e-02
2.015156741957563327e+03 2.457081000000000000e+06 1.361659390914257528e+03 6.698850000000000637e-02 1.361599526760527624e+03 7.172371236909604042e-02
2.015159479808350397e+03 2.457082000000000000e+06 1.361697905140489638e+03 6.796062499999999673e-02 1.361619020697881069e+03 7.276455391483609147e-02
2.015162217659137468e+03 2.457083000000000000e+06 1.361745487917947912e+03 6.772162500000000751e-02 1.361658706901643882e+03 7.250865973514535046e-02
2.015164955509924766e+03 2.457084000000000000e+06 1.361809721400487661e+03 6.656687499999999758e-02 1.361764805305709160e+03 7.127228398620016891e-02
2.015167693360711837e+03 2.457085000000000000e+06 1.361877608077751347e+03 6.753062499999999690e-02 1.361906732490520199e+03 7.230415852878159522e-02
2.015170431211498908e+03 2.457086000000000000e+06 1.361925716126523639e+03 6.761512499999999815e-02 1.362035693914819831e+03 7.239463157557603223e-02
2.015173169062286206e+03 2.457087000000000000e+06 1.361930589595546735e+03 6.638650000000000106e-02 1.362106394508044332e+03 7.107915882861974566e-02
2.015175906913073277e+03 2.457088000000000000e+06 1.361861723551482328e+03 6.774287500000000795e-02 1.361976943163096848e+03 7.253141183271198666e-02
2.015178644763860348e+03 2.457089000000000000e+06 1.361766168575580423e+03 6.772350000000000592e-02 1.361869021377830677e+03 7.251066727316593519e-02
2.015181382614647418e+03 2.457090000000000000e+06 1.361643398572523211e+03 6.695487499999999703e-02 1.361754508753315804e+03 7.168771052059351445e-02
2.015184120465434717e+03 2.457091000000000000e+06 1.361469749325112389e+03 6.815962500000000146e-02 1.361476071166943257e+03 7.297762061675433509e-02
2.015186858316221787e+03 2.457092000000000000e+06 1.361286095927914175e+03 6.836024999999999741e-02 1.361156506793346807e+03 7.319242718495708178e-02
2.015189596167008858e+03 2.457093000000000000e+06 1.361149864516559091e+03 6.935562500000000408e-02 1.360973742054562990e+03 7.425816220215240848e-02
2.015192334017795929e+03 2.457094000000000000e+06 1.361071805511244065e+03 6.953049999999999509e-02 1.360910928833581238e+03 7.444539858153909062e-02
2.015195071868583227e+03 2.457095000000000000e+06 1.361037540613655665e+03 6.849349999999999883e-02 1.360886272162199475e+03 7.333509622028676345e-02
2.015197809719370298e+03 2.457096000000000000e+06 1.361059282201343876e+03 6.912775000000000170e-02 1.360995967153842912e+03 7.401417941471713502e-02
2.015200547570157369e+03 2.457097000000000000e+06 1.361101381169255319e+03 6.890612499999999863e-02 1.361097833452537543e+03 7.377688842068381991e-02
2.015203285420944667e+03 2.457098000000000000e+06 1.361158750425802054e+03 6.708887500000000614e-02 1.361229531917265604e+03 7.183118257113144112e-02
2.015206023271731738e+03 2.457099000000000000e+06 1.361206707015818893e+03 6.803200000000000913e-02 1.361320041141391130e+03 7.284097419548642149e-02
2.015208761122518808e+03 2.457100000000000000e+06 1.361232706299224674e+03 6.839562500000000156e-02 1.361338182449113901e+03 7.323030273561215164e-02
2.015211498973305879e+03 2.457101000000000000e+06 1.361243681188434039e+03 6.727337499999999637e-02 1.361318454027236157e+03 7.202872431235712858e-02
2.015214236824093177e+03 2.457102000000000000e+06 1.361249398852000922e+03 6.864662500000000278e-02 1.361282397830957734e+03 7.349904515863465992e-02
2.015216974674880248e+03 2.457103000000000000e+06 1.361264299312924550e+03 6.867775000000000962e-02 1.361277678781105351e+03 7.353237028977639700e-02
2.015219712525667319e+03 2.457104000000000000e+06 1.361287944256257560e+03 6.769225000000000936e-02 1.361294546753691520e+03 7.247720830615615728e-02
2.015222450376454390e+03 2.457105000000000000e+06 1.361316174544091609e+03 6.864475000000000438e-02 1.361324177362115506e+03 7.349703762061407519e-02
2.015225188227241688e+03 2.457106000000000000e+06 1.361339334325770551e+03 6.836475000000000191e-02 1.361326683990715765e+03 7.319724527620649623e-02
2.015227926078028759e+03 2.457107000000000000e+06 1.361361217870126666e+03 6.728487499999999399e-02 1.361318358041981128e+03 7.204103721221673251e-02
2.015230663928815829e+03 2.457108000000000000e+06 1.361391085666745539e+03 6.779362499999999625e-02 1.361336438246023363e+03 7.258574919513585688e-02
2.015233401779602900e+03 2.457109000000000000e+06 1.361424124463969974e+03 6.684787500000000104e-02 1.361340429482174613e+03 7.157314701755206066e-02
2.015236139630390198e+03 2.457110000000000000e+06 1.361472929264998356e+03 6.816462500000000646e-02 1.361376577936238846e+03 7.298297405147589900e-02
2.015238877481177269e+03 2.457111000000000000e+06 1.361542111038038911e+03 6.847787499999999361e-02 1.361455268814712781e+03 7.331836673678186755e-02
2.015241615331964340e+03 2.457112000000000000e+06 1.361639198774213810e+03 6.776975000000000360e-02 1.361642831516905517e+03 7.256018654434039095e-02
2.015244353182751638e+03 2.457113000000000000e+06 1.361723264158518532e+03 6.865725000000000300e-02 1.361782601105670210e+03 7.351042120741797803e-02
2.015247091033538709e+03 2.457114000000000000e+06 1.361782320762927384e+03 6.834062499999998819e-02 1.361885853808818638e+03 7.317141495367493476e-02
2.015249828884325780e+03 2.457115000000000000e+06 1.361810081154589852e+03 6.736875000000000502e-02 1.361989508318665912e+03 7.213084107967097924e-02
2.015252566735112850e+03 2.457116000000000000e+06 1.361755229814265022e+03 6.875950000000000117e-02 1.361848888554189443e+03 7.361989894747394958e-02
2.015255304585900149e+03 2.457117000000000000e+06 1.361667807314914853e+03 6.867912500000000753e-02 1.361695109122825670e+03 7.353384248432481840e-02
2.015258042436687219e+03 2.457118000000000000e+06 1.361561000331164450e+03 6.781737499999999919e-02 1.361515750333869846e+03 7.261117801006328198e-02
2.015260780287474290e+03 2.457119000000000000e+06 1.361458621386384038e+03 6.857362499999999916e-02 1.361360808143351505e+03 7.342088501169981296e-02
2.015263518138261361e+03 2.457120000000000000e+06 1.361378175518702392e+03 6.844962500000000005e-02 1.361262367313193181e+03 7.328811983060504187e-02
2.015266255989048659e+03 2.457121000000000000e+06 1.361328904578860829e+03 6.699874999999999581e-02 1.361231978777900849e+03 7.173468691027523603e-02
2.015268993839835730e+03 2.457122000000000000e+06 1.361316676277730949e+03 6.776200000000000279e-02 1.361316324317503131e+03 7.255188872052197036e-02
2.015271731690622801e+03 2.457123000000000000e+06 1.361306274653282117e+03 6.797262499999999485e-02 1.361390794251895386e+03 7.277740215816784486e-02
2.015274469541410099e+03 2.457124000000000000e+06 1.361271929188482545e+03 6.864425000000000388e-02 1.361376861712520167e+03 7.349650227714191186e-02
2.015277207392197170e+03 2.457125000000000000e+06 1.361221542416952843e+03 6.814375000000000293e-02 1.361334470426059852e+03 7.296062346151337141e-02
2.015279945242984240e+03 2.457126000000000000e+06 1.361151688390040363e+03 6.673187499999999606e-02 1.361236055526064320e+03 7.144894733201176407e-02
2.015282683093771311e+03 2.457127000000000000e+06 1.361067678167642043e+03 6.796562500000000173e-02 1.361083036701132187e+03 7.276990734955765538e-02
2.015285420944558609e+03 2.457128000000000000e+06 1.360985743032704022e+03 6.828499999999999848e-02 1.360881021165250559e+03 7.311185799239754146e-02
2.015288158795345680e+03 2.457129000000000000e+06 1.360944371763263689e+03 6.714349999999999485e-02 1.360710515272179464e+03 7.188966884546450775e-02
2.015290896646132751e+03 2.457130000000000000e+06 1.361012844638845991e+03 6.869849999999999568e-02 1.360876174498582714e+03 7.355458704387086988e-02
2.015293634496919822e+03 2.457131000000000000e+06 1.361118592083332260e+03 6.907275000000000220e-02 1.361032889494419578e+03 7.395529163277993201e-02
2.015296372347707120e+03 2.457132000000000000e+06 1.361253228401604929e+03 6.821287500000000614e-02 1.361232896158851645e+03 7.303463469653899420e-02
2.015299110198494191e+03 2.457133000000000000e+06 1.361400418699308375e+03 6.908837500000000742e-02 1.361474300769771162e+03 7.397202111628482790e-02
2.015301848049281261e+03 2.457134000000000000e+06 1.361522566569161654e+03 6.904712500000000086e-02 1.361645142356934002e+03 7.392785527983192218e-02
2.015304585900068560e+03 2.457135000000000000e+06 1.361609568495596704e+03 6.751737500000000447e-02 1.361786005621843742e+03 7.228997192676946126e-02
2.015307323750855630e+03 2.457136000000000000e+06 1.361616031481584059e+03 6.832675000000000554e-02 1.361685359949366784e+03 7.315655917232261052e-02
2.015310061601642701e+03 2.457137000000000000e+06 1.361593381202724458e+03 6.845400000000000096e-02 1.361555242577964009e+03 7.329280408598640162e-02
2.015312799452429772e+03 2.457138000000000000e+06 1.361579958758014072e+03 6.749637499999999735e-02 1.361502987021250419e+03 7.226748750093887896e-02
2.015315537303217070e+03 2.457139000000000000e+06 1.361580625270823703e+03 6.806262500000000160e-02 1.361515463355913653e+03 7.287376398315599524e-02
2.015318275154004141e+03 2.457140000000000000e+06 1.361586799413539666e+03 6.729462499999999681e-02 1.361578195018587849e+03 7.205147640992377867e-02
2.015321013004791212e+03 2.457141000000000000e+06 1.361571129985880816e+03 6.832312499999999844e-02 1.361588516850588576e+03 7.315267793214946801e-02
2.015323750855578282e+03 2.457142000000000000e+06 1.361534727746933186e+03 6.806200000000001138e-02 1.361576038237956482e+03 7.287309480381580495e-02
2.015326488706365581e+03 2.457143000000000000e+06 1.361482265225736455e+03 6.670275000000000509e-02 1.361583664563545653e+03 7.141776357475866643e-02
2.015329226557152651e+03 2.457144000000000000e+06 1.361383126366375791e+03 6.776187499999999919e-02 1.361462251973510547e+03 7.255175488465392952e-02
2.015331964407939722e+03 2.457145000000000000e+06 1.361258568918422498e+03 6.795237499999999542e-02 1.361303798282777962e+03 7.275572074754550755e-02
2.015334702258726793e+03 2.457146000000000000e+06 1.361116157069211567e+03 6.702687499999999965e-02 1.361065965112930371e+03 7.176479998058403476e-02
2.015337440109514091e+03 2.457147000000000000e+06 1.361008126870735396e+03 6.850812500000000305e-02 1.360933854031550254e+03 7.335075501684733268e-02
2.015340177960301162e+03 2.457148000000000000e+06 1.360942604238430476e+03 6.839100000000000734e-02 1.360906226133980908e+03 7.322535080849471023e-02
2.015342915811088233e+03 2.457149000000000000e+06 1.360895071244339078e+03 6.718425000000000091e-02 1.360865130272930628e+03 7.193329933844526403e-02
2.015345653661875531e+03 2.457150000000000000e+06 1.360870278359931945e+03 6.827574999999999616e-02 1.360869760657844836e+03 7.310195413816264476e-02
2.015348391512662602e+03 2.457151000000000000e+06 1.360848200682140714e+03 6.830912499999999832e-02 1.360827900029599505e+03 7.313768831492908906e-02
2.015351129363449672e+03 2.457152000000000000e+06 1.360833526453246805e+03 6.782575000000000409e-02 1.360745063494887518e+03 7.262014501322190674e-02
2.015353867214236743e+03 2.457153000000000000e+06 1.360858821808576977e+03 6.870174999999999199e-02 1.360752806107720517e+03 7.355806677643988989e-02
2.015356605065024041e+03 2.457154000000000000e+06 1.360918520784440034e+03 6.825549999999999673e-02 1.360792649598607113e+03 7.308027272754032133e-02
2.015359342915811112e+03 2.457155000000000000e+06 1.361030853793797178e+03 6.886862500000000276e-02 1.360980508257878910e+03 7.373673766027208365e-02
2.015362080766598183e+03 2.457156000000000000e+06 1.361162892632647754e+03 6.897662499999999974e-02 1.361189015631211078e+03 7.385237185025786411e-02
2.015364818617385254e+03 2.457157000000000000e+06 1.361303156660790137e+03 6.788287499999999530e-02 1.361435629496839283e+03 7.268130800491576227e-02
2.015367556468172552e+03 2.457158000000000000e+06 1.361405232049173719e+03 6.867612500000000453e-02 1.361626875463997749e+03 7.353063042349188005e-02
2.015370294318959623e+03 2.457159000000000000e+06 1.361456739576675545e+03 6.880212500000000564e-02 1.361851646460460188e+03 7.366553697847529059e-02
2.015392197125256644e+03 2.457167000000000000e+06 1.361276653916612986e+03 6.836437500000000500e-02 1.361052038684237687e+03 7.319684376860237374e-02
2.015394934976043714e+03 2.457168000000000000e+06 1.361282048285264182e+03 6.839200000000000834e-02 1.361231175678877662e+03 7.322642149543902301e-02
2.015397672826831013e+03 2.457169000000000000e+06 1.361287138356951573e+03 6.717499999999999860e-02 1.361309530222178410e+03 7.192339548421036732e-02
2.015400410677618083e+03 2.457170000000000000e+06 1.361269236467421933e+03 6.768449999999999467e-02 1.361277543104253937e+03 7.246891048233772281e-02
2.015403148528405154e+03 2.457171000000000000e+06 1.361234295528317489e+03 6.674737499999999768e-02 1.361212477237141684e+03 7.146554297964861913e-02
2.015405886379192225e+03 2.457172000000000000e+06 1.361199226991923979e+03 6.774075000000000235e-02 1.361147712991139770e+03 7.252913662295532027e-02
2.015408624229979523e+03 2.457173000000000000e+06 1.361177504057647411e+03 6.832699999999999885e-02 1.361092699570430341e+03 7.315682684405867831e-02
2.015411362080766594e+03 2.457174000000000000e+06 1.361179347359606481e+03 6.729262499999999481e-02 1.361047250464266199e+03 7.204933503603515310e-02
2.015414099931553665e+03 2.457175000000000000e+06 1.361241982883912215e+03 6.844637500000000374e-02 1.361187287840355339e+03 7.328464009803602186e-02
2.015416837782340963e+03 2.457176000000000000e+06 1.361332111913591916e+03 6.834562499999999319e-02 1.361390833333499586e+03 7.317676838839649867e-02
2.015419575633128034e+03 2.457177000000000000e+06 1.361402899924476969e+03 6.728349999999999609e-02 1.361514048635493509e+03 7.203956501766829723e-02
2.015422313483915104e+03 2.457178000000000000e+06 1.361432514892403788e+03 6.878325000000000411e-02 1.361506757851606608e+03 7.364532776240138856e-02
2.015425051334702175e+03 2.457179000000000000e+06 1.361438441234019592e+03 6.929437499999999139e-02 1.361458987188741276e+03 7.419258262681323324e-02
2.015427789185489473e+03 2.457180000000000000e+06 1.361428167284533174e+03 6.848825000000000052e-02 1.361365495249749301e+03 7.332947511382911787e-02
